"GEOID","pop_female","pop_male","pop_asian","pop_black","pop_hispanic","pop_native","pop_other","pop_white","pop_65_74","pop_75_84","pop_85_pl","pop25_w_bach","tot_pop25","pct_w_bach","median_hh_inc","hh_below_pl","tot_hh","pct_hh_below_pl"
"371830535252",97,80,12,23,12,0,4,126,123,38,16,1167,1744,0.669151376146789,98063,13,917,0.0141766630316249
"371830536031",80,61,17,10,4,0,3,107,84,39,18,1180,1393,0.847092605886576,136538,29,786,0.0368956743002544
"371830536032",298,201,57,11,11,0,10,410,226,202,71,1234,1603,0.769806612601372,171061,20,796,0.0251256281407035
"371830536041",82,74,53,8,5,1,3,86,84,58,14,1025,1327,0.772418990203466,200200,4,612,0.0065359477124183
"371830536042",176,144,55,10,5,0,2,248,196,99,25,1457,1727,0.843659525188188,147917,14,994,0.0140845070422535
"371830536081",108,92,92,29,5,1,7,66,138,50,12,2092,3005,0.696173044925125,108892,65,1620,0.0401234567901235
"371830536082",89,83,100,13,3,0,5,51,109,49,14,1705,2160,0.789351851851852,161038,0,1086,0
"371830536091",72,50,33,6,9,0,1,73,76,32,14,441,804,0.548507462686567,80417,45,504,0.0892857142857143
"371830536111",46,40,37,6,0,0,4,39,54,24,8,779,1068,0.72940074906367,131921,32,570,0.056140350877193
"371830536112",101,65,77,15,4,0,3,67,108,48,10,1213,1423,0.852424455375966,172917,0,652,0
"371830536113",54,49,36,12,6,0,3,46,71,25,7,780,1201,0.649458784346378,114375,0,594,0
"371830536114",149,103,66,18,10,1,7,150,139,87,26,722,1081,0.667900092506938,81280,31,634,0.0488958990536278
"371830536121",21,27,26,6,2,0,0,14,29,9,10,120,297,0.404040404040404,65705,36,160,0.225
"371830536122",84,58,39,11,5,0,7,80,101,33,8,1021,1469,0.69503063308373,104519,13,739,0.0175913396481732
"371830536131",89,42,10,47,3,1,5,65,81,42,8,529,1443,0.366597366597367,63987,34,1164,0.0292096219931271
"371830536132",100,47,7,43,4,0,3,90,83,46,18,675,1149,0.587467362924282,65896,80,859,0.0931315483119907
"371830536133",111,97,21,13,10,0,3,161,142,60,6,1006,1125,0.894222222222222,169589,0,516,0
"371830536141",93,108,16,13,7,0,11,154,145,49,7,380,654,0.581039755351682,NA,0,330,0
"371830536142",186,96,33,45,13,2,6,183,168,86,28,1064,1263,0.842438638163104,117992,38,761,0.049934296977661
"371830536151",87,51,4,37,9,0,3,85,97,35,6,872,1353,0.644493717664449,108333,27,922,0.0292841648590022
"371830536152",123,58,7,52,8,1,5,108,91,50,40,1388,1756,0.790432801822323,109282,17,1324,0.0128398791540786
"371830536161",135,63,31,31,6,0,3,127,143,49,6,809,1232,0.656655844155844,81422,21,799,0.0262828535669587
"371830536162",78,79,11,0,3,1,2,140,104,38,15,360,541,0.66543438077634,166250,33,261,0.126436781609195
"371830536163",220,206,38,25,14,0,4,345,279,123,24,1627,1886,0.862672322375398,157105,71,1050,0.0676190476190476
"371830536171",78,63,28,3,7,0,6,97,101,34,6,1003,1245,0.805622489959839,137939,29,677,0.0428360413589365
"371830536172",105,89,55,19,17,1,14,88,143,38,13,2066,2802,0.737330478229836,139125,198,1489,0.132975151108126
"371830536173",111,84,39,13,8,0,2,133,146,43,6,1170,1554,0.752895752895753,132054,25,815,0.0306748466257669
"371830536181",51,28,10,17,8,2,4,38,58,18,3,1879,2202,0.853315168029064,80462,47,1307,0.0359602142310635
"371830536182",62,42,37,12,9,0,6,40,66,23,15,787,958,0.821503131524008,154911,0,495,0
"371830536191",18,9,5,6,2,0,2,12,12,9,6,156,240,0.65,63266,41,255,0.16078431372549
"371830536201",43,33,27,11,5,0,4,29,46,19,11,857,1008,0.850198412698413,99124,37,741,0.0499325236167341
"371830536202",57,53,56,14,3,0,1,36,70,30,10,964,1473,0.654446707399864,121471,0,714,0
"371830536203",34,39,37,7,4,0,1,24,39,28,6,762,1038,0.734104046242775,122130,32,510,0.0627450980392157
"371830536204",37,30,26,7,7,0,1,26,38,24,5,630,839,0.750893921334922,91920,31,443,0.0699774266365688
"371830537111",168,153,7,26,5,0,6,277,195,100,26,896,1089,0.82277318640955,158456,0,554,0
"371830537112",139,114,7,7,6,0,3,230,152,86,15,978,1190,0.821848739495798,144231,0,580,0
"371830537113",132,117,3,22,6,0,1,217,185,53,11,775,1087,0.712971481140754,72974,0,723,0
"371830537121",155,137,8,15,5,0,1,263,208,68,16,710,994,0.714285714285714,100815,9,553,0.0162748643761302
"371830537122",127,129,7,12,4,0,1,232,191,57,8,707,1180,0.599152542372881,117115,57,610,0.0934426229508197
"371830537131",101,64,6,40,5,1,5,108,112,41,12,585,1107,0.528455284552846,48073,59,908,0.0649779735682819
"371830537132",48,38,3,19,4,1,2,57,63,19,4,567,1226,0.462479608482871,44914,0,913,0
"371830537141",158,144,12,11,10,0,4,265,208,60,34,818,1279,0.639562157935887,103841,56,684,0.0818713450292398
"371830537142",330,187,17,54,13,0,8,425,223,176,118,1302,1825,0.713424657534247,96464,35,1093,0.0320219579139982
"371830537143",125,88,11,23,6,0,2,171,150,54,9,323,626,0.515974440894569,73971,10,398,0.0251256281407035
"371830537151",158,130,7,32,6,0,4,239,200,74,14,842,1349,0.62416604892513,48917,87,811,0.107274969173859
"371830537152",201,185,6,10,1,1,3,365,262,103,21,957,1247,0.767441860465116,119519,10,691,0.0144717800289436
"371830537161",144,71,2,26,2,0,4,181,123,60,32,258,612,0.42156862745098,42417,17,539,0.0315398886827458
"371830537162",135,101,2,47,6,0,5,176,141,76,19,430,752,0.571808510638298,51583,0,492,0
"371830537163",113,59,3,34,4,0,0,131,95,63,14,1095,1882,0.58182784272051,66400,0,981,0
"371830537171",93,71,6,24,8,0,3,123,90,58,16,557,947,0.588173178458289,81862,13,592,0.0219594594594595
"371830537172",103,66,15,57,8,2,3,84,113,42,14,1151,2236,0.514758497316637,78750,104,1712,0.0607476635514019
"371830537181",118,80,13,27,3,0,5,150,139,44,15,578,1019,0.567222767419038,97443,20,558,0.03584229390681
"371830537182",57,49,8,14,2,0,6,76,74,27,5,724,1119,0.647006255585344,133500,22,566,0.03886925795053
"371830537191",43,35,5,5,2,0,4,62,52,18,8,440,596,0.738255033557047,117356,19,301,0.0631229235880399
"371830537192",53,41,7,9,4,0,5,69,64,26,4,624,781,0.798975672215109,120231,8,431,0.0185614849187935
"371830537193",48,38,8,4,2,0,1,71,60,19,7,485,640,0.7578125,163628,5,327,0.0152905198776758
"371830537194",43,38,6,6,4,0,3,62,61,11,9,536,629,0.85214626391097,146875,0,319,0
"371830537201",78,89,2,3,3,0,1,158,102,57,8,589,925,0.636756756756757,129827,8,442,0.0180995475113122
"371830537202",122,124,3,5,1,0,11,226,166,65,15,516,711,0.725738396624473,147500,34,344,0.0988372093023256
"371830537203",116,120,3,13,9,0,3,208,177,45,14,1019,1327,0.767897513187641,162250,9,653,0.0137825421133231
"371830537211",59,66,7,3,3,0,4,108,95,27,3,409,489,0.83640081799591,212778,0,256,0
"371830537212",174,166,18,31,9,0,5,277,218,99,23,802,1161,0.690783807062877,139500,27,578,0.0467128027681661
"371830537213",163,152,8,2,8,0,2,295,211,92,12,887,1016,0.873031496062992,159750,0,486,0
"371830537221",229,146,11,12,4,0,5,343,186,100,89,667,913,0.730558598028478,62136,26,624,0.0416666666666667
"371830537222",470,247,7,8,7,0,2,693,203,240,274,967,1755,0.550997150997151,71546,103,943,0.109225874867444
"371830537223",176,147,7,4,2,0,2,308,214,88,21,430,898,0.478841870824053,106827,0,431,0
"371830537224",89,74,2,2,7,0,1,151,106,44,13,622,667,0.932533733133433,110606,14,469,0.0298507462686567
"371830537231",381,249,6,31,10,0,3,580,232,211,187,889,1536,0.578776041666667,73185,12,899,0.0133481646273637
"371830537232",362,202,11,32,11,0,5,505,330,175,59,660,1499,0.440293529019346,64531,14,792,0.0176767676767677
"371830537241",184,104,25,63,10,0,5,185,184,87,17,933,1534,0.608213820078227,94375,84,961,0.0874089490114464
"371830537242",98,71,24,20,11,1,1,112,130,27,12,739,1153,0.640936686903729,100724,0,643,0
"371830537243",83,59,20,5,7,0,2,108,107,22,13,792,1235,0.641295546558704,108750,62,621,0.0998389694041868
"371830537251",120,108,19,20,17,0,5,167,159,56,13,1114,1699,0.655679811653914,83237,67,967,0.0692864529472596
"371830537252",97,70,9,17,13,0,4,124,107,43,17,420,865,0.485549132947977,77212,23,593,0.0387858347386172
"371830537253",89,64,7,15,7,0,2,122,109,41,3,600,931,0.644468313641246,97270,73,577,0.126516464471404
"371830537261",115,86,10,34,10,0,6,141,127,59,15,616,1139,0.540825285338016,80817,14,679,0.0206185567010309
"371830537262",65,46,4,14,7,1,2,83,86,20,5,389,971,0.400617919670443,59856,73,657,0.111111111111111
"371830537271",55,37,9,19,12,0,3,49,66,13,13,756,1030,0.733980582524272,65417,14,739,0.0189445196211096
"371830537272",91,52,3,5,6,0,7,122,86,47,10,424,556,0.762589928057554,107125,19,367,0.0517711171662125
"371830537273",121,108,12,18,6,0,1,192,143,68,18,1265,2035,0.621621621621622,124615,58,1170,0.0495726495726496
"371830537281",26,20,0,11,8,0,0,27,27,9,10,214,635,0.337007874015748,44469,30,667,0.0449775112443778
"371830537282",43,27,5,13,3,0,5,44,46,18,6,849,1128,0.752659574468085,64271,36,879,0.0409556313993174
"371830537291",496,308,15,21,12,0,4,752,333,285,186,1332,1969,0.676485525647537,115571,24,1039,0.0230991337824832
"371830537292",220,159,7,59,8,0,1,304,266,86,27,494,1303,0.379125095932464,85163,103,760,0.135526315789474
"371830537301",43,16,2,10,8,0,0,39,39,16,4,223,481,0.463617463617464,46618,15,456,0.0328947368421053
"371830537302",110,65,2,33,8,0,3,129,129,33,13,659,1492,0.441689008042895,63832,44,911,0.0482985729967069
"371830538031",173,170,21,10,9,0,7,296,255,74,14,1245,1645,0.756838905775076,199479,27,829,0.0325693606755127
"371830538032",117,134,10,9,5,0,2,225,183,58,10,633,836,0.757177033492823,187216,0,415,0
"371830538041",165,164,6,46,12,0,5,260,241,74,14,1129,1655,0.682175226586103,161518,18,793,0.0226986128625473
"371830538042",127,118,5,31,5,0,8,196,173,59,13,362,730,0.495890410958904,94514,0,359,0
"371830538051",104,124,7,10,3,0,2,206,159,57,12,630,809,0.778739184177997,202159,11,393,0.0279898218829517
"371830538052",79,93,3,3,1,1,1,163,109,53,10,400,655,0.610687022900763,104250,2,339,0.00589970501474926
"371830538061",276,266,15,16,8,0,6,497,348,155,39,920,1387,0.663302090843547,128839,7,706,0.00991501416430595
"371830538062",106,122,17,4,2,1,8,196,169,49,10,507,702,0.722222222222222,129754,22,351,0.0626780626780627
"371830538071",201,177,14,23,5,0,4,332,219,127,32,1046,1540,0.679220779220779,98750,0,786,0
"371830538072",250,236,26,22,6,1,9,422,351,114,21,1243,1808,0.6875,131250,7,918,0.00762527233115468
"371830538081",123,133,19,26,2,0,5,204,203,48,5,558,748,0.745989304812834,146595,27,369,0.0731707317073171
"371830538082",141,153,18,8,3,1,2,262,205,80,9,758,1135,0.66784140969163,158024,0,547,0
"371830538083",218,201,21,20,1,0,8,369,287,114,18,1100,1536,0.716145833333333,136500,23,734,0.0313351498637602
"371830538084",96,100,9,13,4,0,3,167,129,48,19,346,468,0.739316239316239,161442,0,237,0
"371830539011",77,79,2,6,2,0,3,143,98,45,13,382,655,0.583206106870229,NA,72,327,0.220183486238532
"371830539012",80,73,7,8,0,0,9,129,108,37,8,408,700,0.582857142857143,172083,0,303,0
"371830539013",168,174,7,16,2,0,8,309,235,98,9,861,1296,0.664351851851852,137500,0,634,0
"371830539021",101,102,0,8,0,0,4,191,132,55,16,200,563,0.355239786856128,80000,55,314,0.17515923566879
"371830539022",174,186,9,19,7,0,8,317,234,105,21,978,1637,0.597434331093464,122443,18,839,0.0214541120381406
"371830539023",135,106,3,8,6,0,1,223,154,67,20,1302,1868,0.697002141327623,200481,32,1051,0.0304471931493815
"371830540011",219,132,8,28,5,0,1,309,203,111,37,702,1502,0.467376830892144,84173,60,943,0.063626723223754
"371830540012",230,173,6,29,4,1,1,362,241,118,44,478,1006,0.475149105367793,56450,40,755,0.0529801324503311
"371830540013",174,75,7,32,13,1,2,194,105,86,58,646,1333,0.484621155288822,50007,42,1071,0.0392156862745098
"371830540041",414,212,18,12,3,0,7,586,271,194,161,707,1385,0.510469314079422,49375,46,840,0.0547619047619048
"371830540042",156,111,5,37,11,0,0,214,176,70,21,511,1081,0.472710453283996,68526,80,612,0.130718954248366
"371830540043",160,91,7,47,21,2,2,172,125,76,50,508,1008,0.503968253968254,57969,17,612,0.0277777777777778
"371830540044",31,18,8,11,10,0,2,18,32,13,4,157,492,0.319105691056911,36821,82,383,0.214099216710183
"371830540061",137,128,23,56,18,1,2,165,161,70,34,456,1327,0.343632253202713,41080,66,867,0.0761245674740484
"371830540062",117,90,6,14,3,0,0,184,124,67,16,538,866,0.621247113163972,92361,19,473,0.040169133192389
"371830540071",234,146,5,43,14,0,13,305,241,116,23,921,1793,0.513664249860569,66944,80,1132,0.0706713780918728
"371830540072",201,127,7,37,12,0,6,266,226,77,25,1000,1542,0.648508430609598,64423,93,1006,0.0924453280318091
"371830540081",110,90,32,83,15,2,4,64,131,43,26,794,1440,0.551388888888889,67118,90,611,0.147299509001637
"371830540082",69,38,9,56,8,0,2,32,70,26,11,637,1881,0.338649654439128,40610,296,1169,0.253207869974337
"371830540083",67,30,3,49,16,0,4,25,71,24,2,224,825,0.271515151515152,52764,3,535,0.00560747663551402
"371830540084",22,24,0,30,10,1,0,5,29,12,5,204,691,0.295224312590449,35307,45,523,0.0860420650095602
"371830540111",171,144,12,8,4,2,5,284,205,97,13,741,1025,0.722926829268293,120625,0,533,0
"371830540112",130,118,8,24,6,0,6,204,147,89,12,764,1073,0.712022367194781,117868,16,585,0.0273504273504274
"371830540121",213,192,12,17,3,0,3,370,245,126,34,808,1508,0.535809018567639,97593,36,840,0.0428571428571429
"371830540122",126,109,12,9,2,1,3,208,116,89,30,680,798,0.852130325814536,101667,0,434,0
"371830540123",135,107,10,5,2,0,1,224,143,76,23,278,510,0.545098039215686,103750,0,282,0
"371830540151",264,182,39,131,31,3,9,233,269,149,28,1354,2703,0.500924898261191,55208,293,1661,0.176399759181216
"371830540161",79,65,8,21,6,0,0,109,88,39,17,804,1170,0.687179487179487,101949,57,649,0.0878274268104777
"371830540162",220,137,14,46,2,0,1,294,246,98,13,908,1423,0.638088545326774,99000,19,950,0.02
"371830540163",200,135,16,38,15,1,3,262,217,88,30,1745,2749,0.634776282284467,117602,47,1196,0.0392976588628763
"371830540171",187,120,5,56,12,1,2,231,163,87,57,936,2066,0.453049370764763,81005,115,1134,0.101410934744268
"371830540181",117,73,6,75,3,1,0,105,92,61,37,500,914,0.547045951859956,53422,70,663,0.105580693815988
"371830540182",67,42,5,46,8,0,3,47,85,19,5,698,1559,0.447722899294419,47006,121,1067,0.11340206185567
"371830540191",167,113,2,31,8,0,1,238,171,85,24,598,1224,0.488562091503268,161461,0,601,0
"371830540192",386,265,16,60,13,0,6,556,316,215,120,1255,2114,0.593661305581835,84808,0,1132,0
"371830540201",68,32,3,10,7,0,2,78,70,25,5,603,948,0.636075949367089,88527,60,683,0.0878477306002928
"371830540202",349,187,11,33,15,2,3,472,275,163,98,1156,2086,0.554170661553212,110188,48,1301,0.0368946963873943
"371830540211",140,87,3,8,8,0,4,204,148,66,13,608,807,0.753407682775712,147671,20,437,0.045766590389016
"371830540212",111,92,7,8,6,0,3,179,132,50,21,587,842,0.697149643705463,156250,22,412,0.0533980582524272
"371830540221",72,46,5,49,16,0,3,45,82,20,16,128,556,0.23021582733813,47199,23,285,0.0807017543859649
"371830540222",134,102,8,89,27,2,5,105,177,49,10,257,1095,0.234703196347032,NA,256,751,0.340878828229028
"371830540223",129,99,14,85,20,0,3,106,173,42,13,631,1343,0.469843633655994,88524,0,619,0
"371830540231",203,118,30,131,23,1,9,127,166,96,59,876,1612,0.543424317617866,95256,0,841,0
"371830540232",78,45,12,47,16,2,6,40,84,32,7,646,1703,0.379330593071051,40425,80,1235,0.0647773279352227
"371830540233",129,89,36,73,14,1,8,86,139,57,22,924,1443,0.64033264033264,72426,21,787,0.0266836086404066
"371830541061",52,30,6,59,2,0,1,14,57,17,8,473,1082,0.437153419593346,63405,36,631,0.0570522979397781
"371830541062",132,90,2,119,7,0,3,91,153,55,14,245,1187,0.206402695871946,59090,0,675,0
"371830541063",134,128,17,154,13,0,2,76,170,79,13,825,2003,0.411882176734898,83654,33,906,0.0364238410596026
"371830541064",71,55,4,56,39,0,3,24,80,42,4,398,1131,0.351900972590628,48342,88,633,0.139020537124803
"371830541081",103,70,3,76,8,1,13,72,117,48,8,392,1516,0.258575197889182,67159,15,736,0.0203804347826087
"371830541082",219,156,8,60,26,2,8,271,233,100,42,534,1631,0.327406499080319,49648,91,973,0.0935251798561151
"371830541083",84,86,7,86,15,1,3,58,116,43,11,380,1809,0.210060807075732,64107,42,849,0.049469964664311
"371830541091",209,163,12,124,11,4,7,214,249,89,34,707,1348,0.524480712166172,124966,24,685,0.035036496350365
"371830541092",151,132,1,42,5,5,9,221,183,81,19,261,1144,0.228146853146853,90956,46,651,0.0706605222734255
"371830541111",130,103,6,62,11,1,6,147,151,66,16,460,1264,0.363924050632911,82059,45,620,0.0725806451612903
"371830541112",81,60,0,23,4,0,1,113,84,53,4,59,427,0.138173302107728,82969,4,211,0.018957345971564
"371830541121",48,46,0,43,2,0,3,46,52,24,18,170,925,0.183783783783784,70972,39,407,0.0958230958230958
"371830541122",154,121,2,113,18,1,7,134,181,74,20,558,1472,0.379076086956522,59243,86,891,0.0965207631874299
"371830541131",167,137,10,89,18,0,8,179,212,65,27,566,1492,0.379356568364611,96667,67,724,0.0925414364640884
"371830541132",115,87,10,65,15,2,10,100,126,51,25,726,1856,0.391163793103448,59519,81,1049,0.0772163965681602
"371830541141",303,225,19,98,11,3,9,388,287,191,50,779,2216,0.351534296028881,94063,47,1100,0.0427272727272727
"371830541142",67,46,3,48,14,0,4,44,89,19,5,562,1044,0.538314176245211,56743,30,651,0.0460829493087558
"371830541143",93,79,1,41,16,1,12,101,108,54,10,316,1478,0.213802435723951,109961,215,727,0.295735900962861
"371830541151",147,98,10,89,20,0,18,108,180,51,14,971,2255,0.43059866962306,90402,61,1319,0.0462471569370735
"371830541152",151,118,3,26,17,0,7,216,177,64,28,257,851,0.301997649823737,54931,107,551,0.194192377495463
"371830541153",336,209,19,194,19,0,11,302,330,159,56,872,2407,0.362276692978812,56192,73,1567,0.0465858328015316
"371830541161",154,101,12,98,29,0,6,110,176,57,22,1199,2112,0.567708333333333,72037,12,1162,0.0103270223752151
"371830541162",66,59,13,13,11,0,0,88,77,41,7,200,777,0.257400257400257,69427,33,359,0.0919220055710306
"371830541163",32,25,3,23,10,0,1,20,25,25,7,286,1710,0.167251461988304,60229,62,832,0.0745192307692308
"371830541171",93,82,43,64,13,0,3,52,133,30,12,540,1095,0.493150684931507,90586,66,569,0.115992970123023
"371830541172",82,76,10,62,16,1,4,65,105,43,10,390,1262,0.309033280507132,71250,56,588,0.0952380952380952
"371830541173",95,68,15,42,13,2,6,85,122,29,12,441,1253,0.35195530726257,71279,112,668,0.167664670658683
"371830541181",168,121,27,84,13,0,6,159,191,63,35,721,1588,0.454030226700252,71332,121,873,0.138602520045819
"371830541182",197,133,22,104,16,0,3,185,214,91,25,646,1498,0.431241655540721,105132,0,702,0
"371830541191",210,146,16,81,18,0,6,235,229,102,25,1069,2869,0.372603694667131,81859,58,1696,0.0341981132075472
"371830541192",285,184,16,147,20,1,14,271,292,126,51,1171,4200,0.278809523809524,88628,93,1771,0.0525127046866177
"371830541193",101,91,4,38,8,0,2,140,100,63,29,217,558,0.388888888888889,83750,0,235,0
"371830541201",115,126,2,23,4,0,4,208,134,86,21,605,1322,0.457639939485628,94608,45,655,0.0687022900763359
"371830541211",168,127,19,80,17,0,14,165,215,71,9,1659,3213,0.516339869281046,88977,41,1687,0.024303497332543
"371830541212",192,147,23,86,24,0,8,198,244,73,22,1209,2495,0.484569138276553,95313,54,1192,0.0453020134228188
"371830542031",134,132,4,14,6,0,1,241,168,88,10,674,1178,0.572156196943973,81625,18,673,0.0267459138187221
"371830542032",209,206,15,33,13,0,3,351,278,110,27,1010,1664,0.606971153846154,156588,0,825,0
"371830542041",197,157,2,33,9,0,6,304,225,99,30,963,1733,0.555683785343335,88855,0,976,0
"371830542042",137,110,2,17,5,0,9,214,149,81,17,740,1510,0.490066225165563,65473,51,860,0.0593023255813954
"371830542061",31,33,4,7,3,0,0,50,36,21,7,253,336,0.75297619047619,44044,0,177,0
"371830542062",408,269,11,60,17,0,4,585,328,257,92,1184,2431,0.487042369395311,68333,30,1718,0.0174621653084983
"371830542063",171,147,9,21,12,0,2,274,210,86,22,663,1210,0.547933884297521,86250,15,670,0.0223880597014925
"371830542121",96,76,6,19,3,0,3,141,104,53,15,786,1590,0.494339622641509,104746,0,630,0
"371830542122",237,198,11,32,11,2,2,377,277,117,41,739,1562,0.473111395646607,78971,182,952,0.191176470588235
"371830542123",109,68,8,39,7,0,4,119,117,49,11,917,2348,0.390545144804089,72000,88,1372,0.0641399416909621
"371830542131",180,81,6,28,12,0,5,210,101,90,70,527,742,0.710242587601078,94917,0,476,0
"371830542132",126,86,15,63,2,1,8,123,150,49,13,692,1099,0.629663330300273,207619,0,510,0
"371830542133",65,66,19,13,0,0,3,96,79,46,6,448,727,0.616231086657497,178359,0,381,0
"371830542141",98,87,1,16,4,0,3,161,113,62,10,277,644,0.430124223602484,120208,0,303,0
"371830542142",79,90,4,12,5,0,2,146,99,52,18,203,595,0.341176470588235,60167,18,416,0.0432692307692308
"371830542151",76,70,1,48,5,2,1,89,92,46,8,445,982,0.453156822810591,85793,35,456,0.0767543859649123
"371830542152",255,191,17,87,15,0,7,320,300,114,32,973,1959,0.496681980602348,92045,0,1024,0
"371830542161",76,76,5,44,4,0,1,98,100,43,9,353,611,0.577741407528642,82667,107,368,0.290760869565217
"371830542162",172,117,3,17,4,0,3,262,187,86,16,887,1205,0.736099585062241,101362,0,645,0
"371830542163",185,97,11,82,12,1,2,174,187,74,21,754,1270,0.593700787401575,76845,6,725,0.00827586206896552
"371830542171",155,154,4,59,12,0,8,226,218,77,14,1191,1706,0.698124267291911,162819,0,839,0
"371830542172",38,40,3,12,1,0,5,57,49,19,10,85,335,0.253731343283582,109185,19,177,0.107344632768362
"371830542173",89,67,13,34,12,2,2,93,104,42,10,791,1357,0.582903463522476,120526,0,597,0
"371830542181",189,121,23,76,28,0,1,182,197,97,16,1254,2650,0.473207547169811,91694,29,1480,0.0195945945945946
"371830542182",131,53,1,95,33,0,5,50,127,42,15,608,1098,0.553734061930783,58167,64,662,0.0966767371601208
"371830542183",55,37,3,17,3,1,4,64,62,22,8,360,816,0.441176470588235,104609,0,409,0
"371830542184",108,99,27,33,12,0,11,124,136,53,18,714,1261,0.566217287866772,118021,74,639,0.115805946791862
"371830542191",167,138,5,13,9,0,3,275,217,77,11,834,1225,0.680816326530612,158409,0,700,0
"371830542192",173,102,5,52,13,0,8,197,158,85,32,884,1391,0.635514018691589,101438,51,821,0.0621193666260658
"371830542201",208,108,20,33,21,1,2,239,152,126,38,854,1478,0.577807848443843,153133,25,840,0.0297619047619048
"371830542202",93,67,1,29,11,0,10,109,98,43,19,372,581,0.640275387263339,86750,0,383,0
"371830542203",265,101,17,67,33,3,7,239,195,122,49,461,1581,0.291587602783049,40038,393,1116,0.352150537634409
"371830542211",276,249,17,73,10,0,6,419,357,144,24,805,2115,0.380614657210402,109474,0,1028,0
"371830542212",67,51,1,18,10,1,5,83,81,26,11,557,955,0.583246073298429,107246,0,422,0
"371830542213",95,79,12,22,15,0,5,120,121,34,19,439,971,0.45211122554068,110179,0,518,0
"371830542221",197,176,5,28,4,0,2,334,241,113,19,702,1372,0.511661807580175,73908,86,856,0.100467289719626
"371830542222",92,90,7,45,5,0,6,119,109,61,12,628,1081,0.580943570767808,135903,0,609,0
"371830542223",240,178,6,49,17,0,6,340,258,140,20,1345,1703,0.789782736347622,146536,8,907,0.00882028665931643
"371830542224",65,47,0,7,0,0,0,105,73,35,4,165,228,0.723684210526316,207619,0,122,0
"371830542231",157,96,4,78,14,0,3,154,151,76,26,332,851,0.390129259694477,43603,48,459,0.104575163398693
"371830542232",183,162,4,11,0,0,1,329,227,110,8,1021,1118,0.913237924865832,NA,59,672,0.087797619047619
"371830542241",98,79,7,39,12,1,6,112,136,32,9,547,1082,0.505545286506469,80208,30,492,0.0609756097560976
"371830542242",66,57,2,69,0,0,1,51,82,26,15,92,1047,0.0878701050620821,50778,31,515,0.0601941747572816
"371830542243",337,178,2,80,11,0,3,419,232,148,135,466,1187,0.392586352148273,70000,74,578,0.1280276816609
"371830543031",156,145,0,190,13,0,4,94,200,70,31,426,1275,0.334117647058824,37656,15,767,0.0195567144719687
"371830543032",101,106,2,17,5,0,2,181,145,48,14,95,849,0.111896348645465,84318,108,374,0.288770053475936
"371830543041",219,174,3,53,11,1,10,315,260,103,30,572,1622,0.352651048088779,92955,69,866,0.0796766743648961
"371830543042",199,191,4,91,11,0,6,278,246,109,35,542,1031,0.525703200775946,123459,26,537,0.0484171322160149
"371830543051",148,108,1,77,16,4,7,151,165,66,25,338,1578,0.214195183776933,85735,155,680,0.227941176470588
"371830543052",180,112,7,49,11,1,10,214,183,83,26,480,1482,0.323886639676113,52304,47,763,0.0615989515072084
"371830543061",176,90,1,82,14,2,5,162,134,81,51,65,794,0.0818639798488665,41489,40,426,0.0938967136150235
"371830543062",124,99,0,74,24,0,5,120,144,63,16,202,1440,0.140277777777778,NA,75,581,0.129087779690189
"371830543063",74,49,0,30,9,0,3,81,62,42,19,58,794,0.0730478589420655,56262,41,287,0.142857142857143
"371830544021",95,91,0,40,7,2,5,132,110,63,13,164,629,0.260731319554849,62905,0,374,0
"371830544022",246,185,4,74,22,5,5,321,269,123,39,307,1289,0.238169123351435,73173,145,768,0.188802083333333
"371830544023",243,210,2,68,19,2,6,356,319,106,28,1276,2539,0.502560063016936,92210,161,1303,0.123561013046815
"371830544031",112,65,0,67,13,2,8,87,118,41,18,75,562,0.133451957295374,49732,18,269,0.0669144981412639
"371830544032",92,83,1,26,14,1,3,130,131,38,6,290,819,0.354090354090354,67581,10,382,0.0261780104712042
"371830544033",139,125,2,18,12,0,3,229,164,69,31,216,1090,0.198165137614679,88182,25,546,0.0457875457875458
"371830544041",237,194,11,97,32,1,9,281,243,144,44,441,2825,0.156106194690265,59751,187,1453,0.12869924294563
"371830544042",89,89,6,35,14,2,9,112,129,35,14,182,659,0.276176024279211,62000,9,372,0.0241935483870968
"371830544043",208,116,0,85,10,1,7,221,197,94,33,347,1414,0.245403111739745,60349,85,760,0.111842105263158
"371830545011",51,39,4,12,3,1,2,68,58,26,6,846,1069,0.791393826005613,125288,34,580,0.0586206896551724
"371830545012",121,67,7,77,4,2,4,94,121,49,18,342,1106,0.309222423146474,28563,215,739,0.290933694181326
"371830545013",18,13,0,17,0,1,1,12,21,8,2,158,377,0.419098143236074,27298,66,367,0.17983651226158
"371830545014",47,37,5,32,12,1,0,34,50,26,8,649,1808,0.35896017699115,NA,187,954,0.19601677148847
"371830545021",43,18,0,22,5,0,1,33,39,14,8,235,819,0.286935286935287,47895,34,336,0.101190476190476
"371830545022",22,22,0,32,2,1,1,8,36,6,2,152,267,0.569288389513109,NA,2,203,0.00985221674876847
"371830545023",42,31,0,22,9,0,6,36,47,21,5,318,1471,0.21617946974847,41406,53,434,0.122119815668203
"371830545024",33,42,1,18,7,0,4,45,49,16,10,157,556,0.282374100719424,37776,34,339,0.100294985250737
