"GEOID","an_atac_rate","an_gtgc_rate","an_cvddiff1_rate","an_tempdiff2_rate","group","start","amount","end","id","label_loc","color_assignment"
"371350108023",5.78808325608969,2.54394397589828,-0.872427537711054,-2.37171174248036,"RT Summer Avg. Rate",0,5.78808325608969,5.78808325608969,1,5.78808325608969,"Average"
"371350108023",5.78808325608969,2.54394397589828,-0.872427537711054,-2.37171174248036,"Health Contribution",5.78808325608969,-0.872427537711054,4.91565571837864,2,5.78808325608969,"Small Below"
"371350108023",5.78808325608969,2.54394397589828,-0.872427537711054,-2.37171174248036,"Heat Contribution",4.91565571837864,-2.37171174248036,2.54394397589828,3,4.91565571837864,"Large Below"
"371350108023",5.78808325608969,2.54394397589828,-0.872427537711054,-2.37171174248036,"CBG Attributable Rate",0,2.54394397589828,2.54394397589828,4,2.54394397589828,"CBG"
"371050307042",5.78808325608969,8.32453639908242,1.90480834315525,0.631644799837477,"RT Summer Avg. Rate",0,5.78808325608969,5.78808325608969,1,5.78808325608969,"Average"
"371050307042",5.78808325608969,8.32453639908242,1.90480834315525,0.631644799837477,"Health Contribution",5.78808325608969,1.90480834315525,7.69289159924494,2,7.69289159924494,"Small Above"
"371050307042",5.78808325608969,8.32453639908242,1.90480834315525,0.631644799837477,"Heat Contribution",7.69289159924494,0.631644799837477,8.32453639908242,3,8.32453639908242,"Small Above"
"371050307042",5.78808325608969,8.32453639908242,1.90480834315525,0.631644799837477,"CBG Attributable Rate",0,8.32453639908242,8.32453639908242,4,8.32453639908242,"CBG"
"371050307031",5.78808325608969,6.95699218236144,1.17330566532092,-0.00439673904917702,"RT Summer Avg. Rate",0,5.78808325608969,5.78808325608969,1,5.78808325608969,"Average"
"371050307031",5.78808325608969,6.95699218236144,1.17330566532092,-0.00439673904917702,"Health Contribution",5.78808325608969,1.17330566532092,6.96138892141061,2,6.96138892141061,"Small Above"
"371050307031",5.78808325608969,6.95699218236144,1.17330566532092,-0.00439673904917702,"Heat Contribution",6.96138892141061,-0.00439673904917702,6.95699218236143,3,6.96138892141061,"Small Below"
"371050307031",5.78808325608969,6.95699218236144,1.17330566532092,-0.00439673904917702,"CBG Attributable Rate",0,6.95699218236144,6.95699218236144,4,6.95699218236144,"CBG"
"371050307041",5.78808325608969,6.05373945018396,-0.214052629500674,0.47970882359494,"RT Summer Avg. Rate",0,5.78808325608969,5.78808325608969,1,5.78808325608969,"Average"
"371050307041",5.78808325608969,6.05373945018396,-0.214052629500674,0.47970882359494,"Health Contribution",5.78808325608969,-0.214052629500674,5.57403062658902,2,5.78808325608969,"Small Below"
"371050307041",5.78808325608969,6.05373945018396,-0.214052629500674,0.47970882359494,"Heat Contribution",5.57403062658902,0.47970882359494,6.05373945018396,3,6.05373945018396,"Small Above"
"371050307041",5.78808325608969,6.05373945018396,-0.214052629500674,0.47970882359494,"CBG Attributable Rate",0,6.05373945018396,6.05373945018396,4,6.05373945018396,"CBG"
"370630018013",5.78808325608969,6.36876145788284,1.4362891450908,-0.855610943297654,"RT Summer Avg. Rate",0,5.78808325608969,5.78808325608969,1,5.78808325608969,"Average"
"370630018013",5.78808325608969,6.36876145788284,1.4362891450908,-0.855610943297654,"Health Contribution",5.78808325608969,1.4362891450908,7.22437240118049,2,7.22437240118049,"Small Above"
"370630018013",5.78808325608969,6.36876145788284,1.4362891450908,-0.855610943297654,"Heat Contribution",7.22437240118049,-0.855610943297654,6.36876145788284,3,7.22437240118049,"Small Below"
"370630018013",5.78808325608969,6.36876145788284,1.4362891450908,-0.855610943297654,"CBG Attributable Rate",0,6.36876145788284,6.36876145788284,4,6.36876145788284,"CBG"
"370630017084",5.78808325608969,7.48560567650549,2.04151431521845,-0.343991894802654,"RT Summer Avg. Rate",0,5.78808325608969,5.78808325608969,1,5.78808325608969,"Average"
"370630017084",5.78808325608969,7.48560567650549,2.04151431521845,-0.343991894802654,"Health Contribution",5.78808325608969,2.04151431521845,7.82959757130814,2,7.82959757130814,"Large Above"
